year,agesex_grp,hsanum,hsacity,hsastate,hsa_pop
2014,F_25_29,20031,Waterville,ME,1884.62523
2014,F_25_29,20033,York,ME,1338.63392
2014,F_25_29,20035,Greenville,ME,46.17116
2014,F_25_29,30006,Dover,NH,407.99343
2014,F_25_29,30022,Portsmouth,NH,0
2014,F_30_34,20001,Augusta,ME,2011.87582
2014,F_30_34,20002,Bangor,ME,3794.06203
2014,F_30_34,20003,Bar Harbor,ME,261.45151999999996
2014,F_30_34,20005,Belfast,ME,610.00186
2014,F_30_34,20006,Biddeford,ME,2212.6884
2014,F_30_34,20007,Blue Hill,ME,318.2894
2014,F_30_34,20008,Boothbay Harbor,ME,151.95771
2014,F_30_34,20009,Bridgton,ME,564.47372
2014,F_30_34,20010,Brunswick,ME,2211.07369
2014,F_30_34,20011,Calais,ME,339.12
2014,F_30_34,20012,Caribou,ME,400.74804
2014,F_30_34,20013,Damariscotta,ME,269.50446
2014,F_30_34,20014,Dover-Foxcroft,ME,484.67080000000004
2014,F_30_34,20015,Ellsworth,ME,662.71052
2014,F_30_34,20016,Farmington,ME,994.26252
2014,F_30_34,20017,Fort Kent,ME,293.94162
2014,F_30_34,20018,Houlton,ME,429.28569
2014,F_30_34,20019,Lewiston,ME,3625.43899
2014,F_30_34,20020,Lincoln,ME,363.9386
2014,F_30_34,20021,Machias,ME,344.136
2014,F_30_34,20022,Millinocket,ME,300.02736999999996
2014,F_30_34,20023,Norway,ME,757.34755
2014,F_30_34,20024,Pittsfield,ME,515.21777
2014,F_30_34,20025,Portland,ME,7810.95871
2014,F_30_34,20026,Presque Isle,ME,546.60732
2014,F_30_34,20027,Rockland,ME,1282.42798
2014,F_30_34,20028,Rumford,ME,427.0138
2014,F_30_34,20029,Sanford,ME,1256.49498
2014,F_30_34,20030,Skowhegan,ME,797.79135
2014,F_30_34,20031,Waterville,ME,1952.70359
2014,F_30_34,20033,York,ME,1335.58464
2014,F_30_34,20035,Greenville,ME,49.20387
2014,F_30_34,30006,Dover,NH,407.06406
2014,F_30_34,30022,Portsmouth,NH,0
2014,F_35_39,20001,Augusta,ME,1964.3590899999997
2014,F_35_39,20002,Bangor,ME,3543.21378
2014,F_35_39,20003,Bar Harbor,ME,264.90175999999997
2014,F_35_39,20005,Belfast,ME,626.39672
2014,F_35_39,20006,Biddeford,ME,2172.274
2014,F_35_39,20007,Blue Hill,ME,322.4897
2014,F_35_39,20008,Boothbay Harbor,ME,157.64901
2014,F_35_39,20009,Bridgton,ME,531.58924
2014,F_35_39,20010,Brunswick,ME,2150.36137
2014,F_35_39,20011,Calais,ME,337.8483
2014,F_35_39,20012,Caribou,ME,420.3144
2014,F_35_39,20013,Damariscotta,ME,279.59826
2014,F_35_39,20014,Dover-Foxcroft,ME,527.71435
2014,F_35_39,20015,Ellsworth,ME,669.82802
2014,F_35_39,20016,Farmington,ME,1009.83088
2014,F_35_39,20017,Fort Kent,ME,308.2932
2014,F_35_39,20018,Houlton,ME,446.15072000000004
2014,F_35_39,20019,Lewiston,ME,3361.94885
2014,F_35_39,20020,Lincoln,ME,338.74008
2014,F_35_39,20021,Machias,ME,342.84549
2014,F_35_39,20022,Millinocket,ME,280.32503999999994
2014,F_35_39,20023,Norway,ME,710.36334
2014,F_35_39,20024,Pittsfield,ME,534.16383
2014,F_35_39,20025,Portland,ME,7391.68825
2014,F_35_39,20026,Presque Isle,ME,573.2952
2014,F_35_39,20027,Rockland,ME,1296.8836000000001
2014,F_35_39,20028,Rumford,ME,402.12530000000004
2014,F_35_39,20029,Sanford,ME,1233.5453
2014,F_35_39,20030,Skowhegan,ME,896.23815
2014,F_35_39,20031,Waterville,ME,1940.79861
2014,F_35_39,20033,York,ME,1311.1904
2014,F_35_39,20035,Greenville,ME,56.47356
2014,F_35_39,30006,Dover,NH,399.6291
2014,F_35_39,30022,Portsmouth,NH,0
2014,F_40_44,20001,Augusta,ME,2240.5657499999998
2014,F_40_44,20002,Bangor,ME,3962.3822
2014,F_40_44,20003,Bar Harbor,ME,322.21407999999997
2014,F_40_44,20005,Belfast,ME,688.01878
2014,F_40_44,20006,Biddeford,ME,2532.1176
2014,F_40_44,20007,Blue Hill,ME,392.26135
2014,F_40_44,20008,Boothbay Harbor,ME,188.38203
2014,F_40_44,20009,Bridgton,ME,619.62772
2014,F_40_44,20010,Brunswick,ME,2490.26591
2014,F_40_44,20011,Calais,ME,372.6081
2014,F_40_44,20012,Caribou,ME,500.75388
2014,F_40_44,20013,Damariscotta,ME,334.10478
2014,F_40_44,20014,Dover-Foxcroft,ME,583.0188
2014,F_40_44,20015,Ellsworth,ME,803.88815
2014,F_40_44,20016,Farmington,ME,1075.2684199999999
2014,F_40_44,20017,Fort Kent,ME,367.29414
2014,F_40_44,20018,Houlton,ME,527.9147800000001
2014,F_40_44,20019,Lewiston,ME,3695.73803
2014,F_40_44,20020,Lincoln,ME,377.89058
2014,F_40_44,20021,Machias,ME,378.11943
2014,F_40_44,20022,Millinocket,ME,313.44537999999994
2014,F_40_44,20023,Norway,ME,852.17293
2014,F_40_44,20024,Pittsfield,ME,582.0434
2014,F_40_44,20025,Portland,ME,8475.77737
2014,F_40_44,20026,Presque Isle,ME,683.01204
2014,F_40_44,20027,Rockland,ME,1482.56674
2014,F_40_44,20028,Rumford,ME,480.05062
2014,F_40_44,20029,Sanford,ME,1437.88572
2014,F_40_44,20030,Skowhegan,ME,963.8051800000001
2014,F_40_44,20031,Waterville,ME,2178.3709000000003
2014,F_40_44,20033,York,ME,1528.39296
2014,F_40_44,20035,Greenville,ME,62.28831999999999
2014,F_40_44,30006,Dover,NH,465.82884
2014,F_40_44,30022,Portsmouth,NH,0
2014,F_45_49,20001,Augusta,ME,2556.8166099999994
2014,F_45_49,20002,Bangor,ME,4493.51848
2014,F_45_49,20003,Bar Harbor,ME,352.30784
2014,F_45_49,20005,Belfast,ME,725.3312199999999
2014,F_45_49,20006,Biddeford,ME,2811.9096
2014,F_45_49,20007,Blue Hill,ME,428.89730000000003
2014,F_45_49,20008,Boothbay Harbor,ME,203.93824999999998
2014,F_45_49,20009,Bridgton,ME,694.34124
2014,F_45_49,20010,Brunswick,ME,2724.07351
2014,F_45_49,20011,Calais,ME,449.7579
2014,F_45_49,20012,Caribou,ME,573.705
2014,F_45_49,20013,Damariscotta,ME,361.6945
2014,F_45_49,20014,Dover-Foxcroft,ME,703.15935
2014,F_45_49,20015,Ellsworth,ME,890.96522
2014,F_45_49,20016,Farmington,ME,1283.91894
2014,F_45_49,20017,Fort Kent,ME,420.8025
2014,F_45_49,20018,Houlton,ME,606.06485
2014,F_45_49,20019,Lewiston,ME,4108.63107
2014,F_45_49,20020,Lincoln,ME,430.77332
2014,F_45_49,20021,Machias,ME,456.41037
2014,F_45_49,20022,Millinocket,ME,357.37461
2014,F_45_49,20023,Norway,ME,983.46501
2014,F_45_49,20024,Pittsfield,ME,686.2270699999999
2014,F_45_49,20025,Portland,ME,9327.05193
2014,F_45_49,20026,Presque Isle,ME,782.515
2014,F_45_49,20027,Rockland,ME,1583.73414
2014,F_45_49,20028,Rumford,ME,555.0876400000001
2014,F_45_49,20029,Sanford,ME,1596.76812
2014,F_45_49,20030,Skowhegan,ME,1161.7938000000001
2014,F_45_49,20031,Waterville,ME,2497.1172
2014,F_45_49,20033,York,ME,1697.27616
2014,F_45_49,20035,Greenville,ME,76.35258
2014,F_45_49,30006,Dover,NH,517.30164
2014,F_45_49,30022,Portsmouth,NH,0
2014,F_50_54,20001,Augusta,ME,3027.58402
2014,F_50_54,20002,Bangor,ME,5314.17576
2014,F_50_54,20003,Bar Harbor,ME,450.63968
2014,F_50_54,20005,Belfast,ME,897.75992
2014,F_50_54,20006,Biddeford,ME,3364.4988
2014,F_50_54,20007,Blue Hill,ME,548.60585
2014,F_50_54,20008,Boothbay Harbor,ME,256.86734
2014,F_50_54,20009,Bridgton,ME,808.1218
2014,F_50_54,20010,Brunswick,ME,3181.06973
2014,F_50_54,20011,Calais,ME,526.9077
2014,F_50_54,20012,Caribou,ME,668.63808
2014,F_50_54,20013,Damariscotta,ME,455.56683999999996
2014,F_50_54,20014,Dover-Foxcroft,ME,850.125
2014,F_50_54,20015,Ellsworth,ME,1125.93537
2014,F_50_54,20016,Farmington,ME,1564.5463399999999
2014,F_50_54,20017,Fort Kent,ME,490.43424
2014,F_50_54,20018,Houlton,ME,706.7656099999999
2014,F_50_54,20019,Lewiston,ME,4533.15203
2014,F_50_54,20020,Lincoln,ME,505.58002
2014,F_50_54,20021,Machias,ME,534.70131
2014,F_50_54,20022,Millinocket,ME,419.32885
2014,F_50_54,20023,Norway,ME,1206.69869
2014,F_50_54,20024,Pittsfield,ME,771.4640199999999
2014,F_50_54,20025,Portland,ME,10515.996309999999
2014,F_50_54,20026,Presque Isle,ME,912.00064
2014,F_50_54,20027,Rockland,ME,1996.54568
2014,F_50_54,20028,Rumford,ME,681.53758
2014,F_50_54,20029,Sanford,ME,1910.56086
2014,F_50_54,20030,Skowhegan,ME,1271.32621
2014,F_50_54,20031,Waterville,ME,2924.02283
2014,F_50_54,20033,York,ME,2030.8204799999999
2014,F_50_54,20035,Greenville,ME,93.14908
2014,F_50_54,30006,Dover,NH,618.96042
2014,F_50_54,30022,Portsmouth,NH,0
2014,F_55_59,20001,Augusta,ME,3032.4680299999995
2014,F_55_59,20002,Bangor,ME,5254.0016399999995
2014,F_55_59,20003,Bar Harbor,ME,467.50752
2014,F_55_59,20005,Belfast,ME,1000.0864599999999
2014,F_55_59,20006,Biddeford,ME,3331.8564
2014,F_55_59,20007,Blue Hill,ME,569.14065
2014,F_55_59,20008,Boothbay Harbor,ME,287.97978
2014,F_55_59,20009,Bridgton,ME,802.8852400000001
2014,F_55_59,20010,Brunswick,ME,3159.0510900000004
2014,F_55_59,20011,Calais,ME,594.7317
2014,F_55_59,20012,Caribou,ME,699.3162
2014,F_55_59,20013,Damariscotta,ME,510.74627999999996
2014,F_55_59,20014,Dover-Foxcroft,ME,908.31435
2014,F_55_59,20015,Ellsworth,ME,1181.70601
2014,F_55_59,20016,Farmington,ME,1598.02716
2014,F_55_59,20017,Fort Kent,ME,512.9361
2014,F_55_59,20018,Houlton,ME,739.65759
2014,F_55_59,20019,Lewiston,ME,4404.11927
2014,F_55_59,20020,Lincoln,ME,497.40344
2014,F_55_59,20021,Machias,ME,603.52851
2014,F_55_59,20022,Millinocket,ME,413.48647
2014,F_55_59,20023,Norway,ME,1245.93871
2014,F_55_59,20024,Pittsfield,ME,779.98397
2014,F_55_59,20025,Portland,ME,10173.10067
2014,F_55_59,20026,Presque Isle,ME,953.8446
2014,F_55_59,20027,Rockland,ME,2274.0629
2014,F_55_59,20028,Rumford,ME,703.75132
2014,F_55_59,20029,Sanford,ME,1892.02458
2014,F_55_59,20030,Skowhegan,ME,1312.28318
2014,F_55_59,20031,Waterville,ME,2947.34227
2014,F_55_59,20033,York,ME,2011.11744
2014,F_55_59,20035,Greenville,ME,101.72684
2014,F_55_59,30006,Dover,NH,612.95526
2014,F_55_59,30022,Portsmouth,NH,0
2014,F_60_64,20001,Augusta,ME,2754.4968799999997
2014,F_60_64,20002,Bangor,ME,4693.69816
2014,F_60_64,20003,Bar Harbor,ME,471.14943999999997
2014,F_60_64,20005,Belfast,ME,935.6376999999999
2014,F_60_64,20006,Biddeford,ME,3037.6862
2014,F_60_64,20007,Blue Hill,ME,573.5743
2014,F_60_64,20008,Boothbay Harbor,ME,300.69034999999997
2014,F_60_64,20009,Bridgton,ME,714.71612
2014,F_60_64,20010,Brunswick,ME,2901.37717
2014,F_60_64,20011,Calais,ME,555.7329
2014,F_60_64,20012,Caribou,ME,679.02516
2014,F_60_64,20013,Damariscotta,ME,533.2891
2014,F_60_64,20014,Dover-Foxcroft,ME,856.7955
2014,F_60_64,20015,Ellsworth,ME,1178.5518200000001
2014,F_60_64,20016,Farmington,ME,1468.9786599999998
2014,F_60_64,20017,Fort Kent,ME,498.05298
2014,F_60_64,20018,Houlton,ME,713.9325200000001
2014,F_60_64,20019,Lewiston,ME,3780.88251
2014,F_60_64,20020,Lincoln,ME,440.99914
2014,F_60_64,20021,Machias,ME,563.95287
2014,F_60_64,20022,Millinocket,ME,367.934
2014,F_60_64,20023,Norway,ME,1094.4885199999999
2014,F_60_64,20024,Pittsfield,ME,690.9420399999999
2014,F_60_64,20025,Portland,ME,9155.99692
2014,F_60_64,20026,Presque Isle,ME,926.16828
2014,F_60_64,20027,Rockland,ME,2207.7435
2014,F_60_64,20028,Rumford,ME,619.63628
2014,F_60_64,20029,Sanford,ME,1724.97739
2014,F_60_64,20030,Skowhegan,ME,1166.6598199999999
2014,F_60_64,20031,Waterville,ME,2644.42035
2014,F_60_64,20033,York,ME,1833.55552
2014,F_60_64,20035,Greenville,ME,97.49005999999999
2014,F_60_64,30006,Dover,NH,558.83733
2014,F_60_64,30022,Portsmouth,NH,0
2014,F_65_69,20001,Augusta,ME,2254.35652
2014,F_65_69,20002,Bangor,ME,3788.03603
2014,F_65_69,20003,Bar Harbor,ME,411.1536
2014,F_65_69,20005,Belfast,ME,828.2230999999999
2014,F_65_69,20006,Biddeford,ME,2476.9364
2014,F_65_69,20007,Blue Hill,ME,500.53575
2014,F_65_69,20008,Boothbay Harbor,ME,290.2563
2014,F_65_69,20009,Bridgton,ME,565.08052
2014,F_65_69,20010,Brunswick,ME,2378.8697500000003
2014,F_65_69,20011,Calais,ME,509.5278
2014,F_65_69,20012,Caribou,ME,575.15436
2014,F_65_69,20013,Damariscotta,ME,514.7837999999999
2014,F_65_69,20014,Dover-Foxcroft,ME,741.8889499999999
2014,F_65_69,20015,Ellsworth,ME,1035.43351
2014,F_65_69,20016,Farmington,ME,1173.92446
2014,F_65_69,20017,Fort Kent,ME,421.86558
2014,F_65_69,20018,Houlton,ME,605.6492900000001
2014,F_65_69,20019,Lewiston,ME,3218.2475000000004
2014,F_65_69,20020,Lincoln,ME,352.9952
2014,F_65_69,20021,Machias,ME,517.06434
2014,F_65_69,20022,Millinocket,ME,295.22673
2014,F_65_69,20023,Norway,ME,858.29883
2014,F_65_69,20024,Pittsfield,ME,578.8224799999999
2014,F_65_69,20025,Portland,ME,7296.51446
2014,F_65_69,20026,Presque Isle,ME,784.49188
2014,F_65_69,20027,Rockland,ME,1961.1845
2014,F_65_69,20028,Rumford,ME,486.05252999999993
2014,F_65_69,20029,Sanford,ME,1406.55058
2014,F_65_69,20030,Skowhegan,ME,1007.3809
2014,F_65_69,20031,Waterville,ME,2162.91093
2014,F_65_69,20033,York,ME,1495.0854399999998
2014,F_65_69,20035,Greenville,ME,85.87483
2014,F_65_69,30006,Dover,NH,455.67726
2014,F_65_69,30022,Portsmouth,NH,0
2014,F_70_74,20001,Augusta,ME,1654.17499
2014,F_70_74,20002,Bangor,ME,2723.06477
2014,F_70_74,20003,Bar Harbor,ME,286.5616
2014,F_70_74,20005,Belfast,ME,549.5104799999999
2014,F_70_74,20006,Biddeford,ME,1791.0574
2014,F_70_74,20007,Blue Hill,ME,348.85825
2014,F_70_74,20008,Boothbay Harbor,ME,214.56201
2014,F_70_74,20009,Bridgton,ME,424.99012
2014,F_70_74,20010,Brunswick,ME,1782.7658900000001
2014,F_70_74,20011,Calais,ME,380.2383
2014,F_70_74,20012,Caribou,ME,431.1846
2014,F_70_74,20013,Damariscotta,ME,380.53625999999997
2014,F_70_74,20014,Dover-Foxcroft,ME,516.26325
2014,F_70_74,20015,Ellsworth,ME,728.77961
2014,F_70_74,20016,Farmington,ME,915.1649199999999
2014,F_70_74,20017,Fort Kent,ME,316.2663
2014,F_70_74,20018,Houlton,ME,453.32757
2014,F_70_74,20019,Lewiston,ME,2281.11062
2014,F_70_74,20020,Lincoln,ME,255.89087999999998
2014,F_70_74,20021,Machias,ME,385.86249
2014,F_70_74,20022,Millinocket,ME,214.33629
2014,F_70_74,20023,Norway,ME,676.1389999999999
2014,F_70_74,20024,Pittsfield,ME,422.20277999999996
2014,F_70_74,20025,Portland,ME,5294.61967
2014,F_70_74,20026,Presque Isle,ME,588.1218
2014,F_70_74,20027,Rockland,ME,1385.99672
2014,F_70_74,20028,Rumford,ME,383.08288999999996
2014,F_70_74,20029,Sanford,ME,1017.06803
2014,F_70_74,20030,Skowhegan,ME,737.7049999999999
2014,F_70_74,20031,Waterville,ME,1561.75365
2014,F_70_74,20033,York,ME,1081.08704
2014,F_70_74,20035,Greenville,ME,59.258990000000004
2014,F_70_74,30006,Dover,NH,329.49741
2014,F_70_74,30022,Portsmouth,NH,0
2014,F_75_79,20001,Augusta,ME,1194.1667699999998
2014,F_75_79,20002,Bangor,ME,2106.47015
2014,F_75_79,20003,Bar Harbor,ME,192.06336
2014,F_75_79,20005,Belfast,ME,382.73517999999996
2014,F_75_79,20006,Biddeford,ME,1301.4214
2014,F_75_79,20007,Blue Hill,ME,233.8167
2014,F_75_79,20008,Boothbay Harbor,ME,136.5912
2014,F_75_79,20009,Bridgton,ME,313.09508
2014,F_75_79,20010,Brunswick,ME,1233.6938100000002
2014,F_75_79,20011,Calais,ME,271.7199
2014,F_75_79,20012,Caribou,ME,356.05944
2014,F_75_79,20013,Damariscotta,ME,242.25119999999998
2014,F_75_79,20014,Dover-Foxcroft,ME,385.11929999999995
2014,F_75_79,20015,Ellsworth,ME,493.2321400000001
2014,F_75_79,20016,Farmington,ME,633.10282
2014,F_75_79,20017,Fort Kent,ME,261.16332
2014,F_75_79,20018,Houlton,ME,371.11055000000005
2014,F_75_79,20019,Lewiston,ME,1716.29296
2014,F_75_79,20020,Lincoln,ME,201.91834
2014,F_75_79,20021,Machias,ME,275.73897
2014,F_75_79,20022,Millinocket,ME,169.48659
2014,F_75_79,20023,Norway,ME,508.42306
2014,F_75_79,20024,Pittsfield,ME,314.12539
2014,F_75_79,20025,Portland,ME,3837.1068899999996
2014,F_75_79,20026,Presque Isle,ME,485.65352
2014,F_75_79,20027,Rockland,ME,1025.14986
2014,F_75_79,20028,Rumford,ME,286.92459
2014,F_75_79,20029,Sanford,ME,739.02383
2014,F_75_79,20030,Skowhegan,ME,530.62383
2014,F_75_79,20031,Waterville,ME,1141.07287
2014,F_75_79,20033,York,ME,785.54144
2014,F_75_79,20035,Greenville,ME,43.71519
2014,F_75_79,30006,Dover,NH,239.42001
2014,F_75_79,30022,Portsmouth,NH,0
2014,F_80_84,20001,Augusta,ME,960.8233999999999
2014,F_80_84,20002,Bangor,ME,1694.6674
2014,F_80_84,20003,Bar Harbor,ME,149.5104
2014,F_80_84,20005,Belfast,ME,250.44562
2014,F_80_84,20006,Biddeford,ME,1020.075
2014,F_80_84,20007,Blue Hill,ME,182.013
2014,F_80_84,20008,Boothbay Harbor,ME,106.80672999999999
2014,F_80_84,20009,Bridgton,ME,244.41732
2014,F_80_84,20010,Brunswick,ME,1002.9306300000001
2014,F_80_84,20011,Calais,ME,233.145
2014,F_80_84,20012,Caribou,ME,285.52392
2014,F_80_84,20013,Damariscotta,ME,189.42698
2014,F_80_84,20014,Dover-Foxcroft,ME,291.37420000000003
2014,F_80_84,20015,Ellsworth,ME,390.0794
2014,F_80_84,20016,Farmington,ME,476.90776
2014,F_80_84,20017,Fort Kent,ME,209.42676
2014,F_80_84,20018,Houlton,ME,298.65547999999995
2014,F_80_84,20019,Lewiston,ME,1480.0075700000002
2014,F_80_84,20020,Lincoln,ME,163.80812
2014,F_80_84,20021,Machias,ME,236.5935
2014,F_80_84,20022,Millinocket,ME,137.42212
2014,F_80_84,20023,Norway,ME,368.06942999999995
2014,F_80_84,20024,Pittsfield,ME,231.93782
2014,F_80_84,20025,Portland,ME,3163.3147
2014,F_80_84,20026,Presque Isle,ME,389.44536
2014,F_80_84,20027,Rockland,ME,737.84502
2014,F_80_84,20028,Rumford,ME,207.757
2014,F_80_84,20029,Sanford,ME,579.25875
2014,F_80_84,20030,Skowhegan,ME,367.30284
2014,F_80_84,20031,Waterville,ME,884.09085
2014,F_80_84,20033,York,ME,615.72
2014,F_80_84,20035,Greenville,ME,32.56218
2014,F_80_84,30006,Dover,NH,187.66125
2014,F_80_84,30022,Portsmouth,NH,0
2014,F_85_110,20001,Augusta,ME,1106.34541
2014,F_85_110,20002,Bangor,ME,1952.06334
2014,F_85_110,20003,Bar Harbor,ME,183.62944
2014,F_85_110,20005,Belfast,ME,275.88592
2014,F_85_110,20006,Biddeford,ME,1197.6652
2014,F_85_110,20007,Blue Hill,ME,223.5493
2014,F_85_110,20008,Boothbay Harbor,ME,132.60729
2014,F_85_110,20009,Bridgton,ME,301.9856
2014,F_85_110,20010,Brunswick,ME,1235.9365
2014,F_85_110,20011,Calais,ME,203.8959
2014,F_85_110,20012,Caribou,ME,315.2358
2014,F_85_110,20013,Damariscotta,ME,235.18553999999997
2014,F_85_110,20014,Dover-Foxcroft,ME,320.92294999999996
2014,F_85_110,20015,Ellsworth,ME,455.74042000000003
2014,F_85_110,20016,Farmington,ME,514.97092
2014,F_85_110,20017,Fort Kent,ME,231.2199
2014,F_85_110,20018,Houlton,ME,326.93578
2014,F_85_110,20019,Lewiston,ME,1630.7893199999999
2014,F_85_110,20020,Lincoln,ME,187.47978
2014,F_85_110,20021,Machias,ME,206.91177
2014,F_85_110,20022,Millinocket,ME,157.01934
2014,F_85_110,20023,Norway,ME,410.23711999999995
2014,F_85_110,20024,Pittsfield,ME,252.81231
2014,F_85_110,20025,Portland,ME,4152.05406
2014,F_85_110,20026,Presque Isle,ME,429.9714
2014,F_85_110,20027,Rockland,ME,1006.50288
2014,F_85_110,20028,Rumford,ME,231.22672
2014,F_85_110,20029,Sanford,ME,680.10494
2014,F_85_110,20030,Skowhegan,ME,384.89853
2014,F_85_110,20031,Waterville,ME,995.48725
2014,F_85_110,20033,York,ME,722.91392
2014,F_85_110,20035,Greenville,ME,35.51868
2014,F_85_110,30006,Dover,NH,220.33218
2014,F_85_110,30022,Portsmouth,NH,0
2014,M_00_04,20001,Augusta,ME,1823.49514
2014,M_00_04,20002,Bangor,ME,3248.0026700000003
2014,M_00_04,20003,Bar Harbor,ME,236.14976
2014,M_00_04,20005,Belfast,ME,552.33718
2014,M_00_04,20006,Biddeford,ME,1947.2746
2014,M_00_04,20007,Blue Hill,ME,287.48720000000003
2014,M_00_04,20008,Boothbay Harbor,ME,139.05742999999998
2014,M_00_04,20009,Bridgton,ME,478.4982
2014,M_00_04,20010,Brunswick,ME,1897.36659
2014,M_00_04,20011,Calais,ME,335.7288
2014,M_00_04,20012,Caribou,ME,408.96108
2014,M_00_04,20013,Damariscotta,ME,246.62518
2014,M_00_04,20014,Dover-Foxcroft,ME,432.1669
2014,M_00_04,20015,Ellsworth,ME,606.91312
2014,M_00_04,20016,Farmington,ME,910.65472
2014,M_00_04,20017,Fort Kent,ME,299.96574
2014,M_00_04,20018,Houlton,ME,433.3131
2014,M_00_04,20019,Lewiston,ME,3519.42119
2014,M_00_04,20020,Lincoln,ME,312.25498
2014,M_00_04,20021,Machias,ME,340.69464
2014,M_00_04,20022,Millinocket,ME,258.89418
2014,M_00_04,20023,Norway,ME,663.47447
2014,M_00_04,20024,Pittsfield,ME,456.44695
2014,M_00_04,20025,Portland,ME,6513.1974199999995
2014,M_00_04,20026,Presque Isle,ME,557.80964
2014,M_00_04,20027,Rockland,ME,1208.94594
2014,M_00_04,20028,Rumford,ME,374.45696
2014,M_00_04,20029,Sanford,ME,1105.77737
2014,M_00_04,20030,Skowhegan,ME,728.07618
2014,M_00_04,20031,Waterville,ME,1771.4202
2014,M_00_04,20033,York,ME,1175.38016
2014,M_00_04,20035,Greenville,ME,44.57949
2014,M_00_04,30006,Dover,NH,358.23639
2014,M_00_04,30022,Portsmouth,NH,0
2014,M_05_09,20001,Augusta,ME,1929.2165199999997
2014,M_05_09,20002,Bangor,ME,3544.49526
2014,M_05_09,20003,Bar Harbor,ME,255.8928
2014,M_05_09,20005,Belfast,ME,604.9137999999999
2014,M_05_09,20006,Biddeford,ME,2173.8284
2014,M_05_09,20007,Blue Hill,ME,311.52225
2014,M_05_09,20008,Boothbay Harbor,ME,162.58147
2014,M_05_09,20009,Bridgton,ME,521.00864
2014,M_05_09,20010,Brunswick,ME,2081.3322
2014,M_05_09,20011,Calais,ME,367.0974
2014,M_05_09,20012,Caribou,ME,432.3924
2014,M_05_09,20013,Damariscotta,ME,288.34621999999996
2014,M_05_09,20014,Dover-Foxcroft,ME,497.97594999999995
2014,M_05_09,20015,Ellsworth,ME,658.58833
2014,M_05_09,20016,Farmington,ME,1041.94376
2014,M_05_09,20017,Fort Kent,ME,317.1522
2014,M_05_09,20018,Houlton,ME,459.5972
2014,M_05_09,20019,Lewiston,ME,3631.01869
2014,M_05_09,20020,Lincoln,ME,340.40132
2014,M_05_09,20021,Machias,ME,372.52722
2014,M_05_09,20022,Millinocket,ME,281.92656
2014,M_05_09,20023,Norway,ME,749.2128899999999
2014,M_05_09,20024,Pittsfield,ME,525.0382099999999
2014,M_05_09,20025,Portland,ME,6948.22439
2014,M_05_09,20026,Presque Isle,ME,589.7692
2014,M_05_09,20027,Rockland,ME,1327.9577199999999
2014,M_05_09,20028,Rumford,ME,423.64937
2014,M_05_09,20029,Sanford,ME,1234.42798
2014,M_05_09,20030,Skowhegan,ME,868.4129899999999
2014,M_05_09,20031,Waterville,ME,1891.2968
2014,M_05_09,20033,York,ME,1312.12864
2014,M_05_09,20035,Greenville,ME,52.2725
2014,M_05_09,30006,Dover,NH,399.91506
2014,M_05_09,30022,Portsmouth,NH,0
2014,M_10_14,20001,Augusta,ME,2056.01717
2014,M_10_14,20002,Bangor,ME,3574.96231
2014,M_10_14,20003,Bar Harbor,ME,274.67744
2014,M_10_14,20005,Belfast,ME,665.40518
2014,M_10_14,20006,Biddeford,ME,2365.7968
2014,M_10_14,20007,Blue Hill,ME,334.39055
2014,M_10_14,20008,Boothbay Harbor,ME,180.98334
2014,M_10_14,20009,Bridgton,ME,560.33112
2014,M_10_14,20010,Brunswick,ME,2226.04212
2014,M_10_14,20011,Calais,ME,373.032
2014,M_10_14,20012,Caribou,ME,459.68868
2014,M_10_14,20013,Damariscotta,ME,320.98284
2014,M_10_14,20014,Dover-Foxcroft,ME,545.57945
2014,M_10_14,20015,Ellsworth,ME,700.98159
2014,M_10_14,20016,Farmington,ME,1053.2956
2014,M_10_14,20017,Fort Kent,ME,337.17354
2014,M_10_14,20018,Houlton,ME,486.15354
2014,M_10_14,20019,Lewiston,ME,3503.47611
2014,M_10_14,20020,Lincoln,ME,341.79902
2014,M_10_14,20021,Machias,ME,378.5496
2014,M_10_14,20022,Millinocket,ME,283.6619
2014,M_10_14,20023,Norway,ME,804.7293699999999
2014,M_10_14,20024,Pittsfield,ME,527.28374
2014,M_10_14,20025,Portland,ME,7484.12399
2014,M_10_14,20026,Presque Isle,ME,627.00044
2014,M_10_14,20027,Rockland,ME,1411.2373
2014,M_10_14,20028,Rumford,ME,454.14541
2014,M_10_14,20029,Sanford,ME,1343.43896
2014,M_10_14,20030,Skowhegan,ME,874.86993
2014,M_10_14,20031,Waterville,ME,2002.1238300000002
2014,M_10_14,20033,York,ME,1428.00128
2014,M_10_14,20035,Greenville,ME,58.89957
2014,M_10_14,30006,Dover,NH,435.23112
2014,M_10_14,30022,Portsmouth,NH,0
2014,M_15_19,20001,Augusta,ME,2176.97534
2014,M_15_19,20002,Bangor,ME,4687.55854
